group_id	event_id	ref_id	event_type	included_3SS_ref_maxEntScan	included_3SS_var_maxEntScan	included_5SS_ref_maxEntScan	included_5SS_var_maxEntScan	3SS_status	5SS_status
10155	10155;SE:10155:44-209:301-1004:+	20011	SE	9.07	9.07	7.88	7.88	Same	Same
10155	10155;SE:10155:44-214:301-1004:+	20011	SE	0.38	0.38	7.88	7.88	Same	Same
10156	10156;SE:10156:44-205:249-1004:+	1014	SE	7.08	7.08	3.14	3.14	Same	Same
10157	10157;SE:10157:44-214:295-1003:+	2596	SE	5.4	5.4	9.43	9.43	Same	Same
10157	10157;SE:10157:44-243:295-1003:+	2596	SE	-1.36	-1.36	9.43	9.43	Same	Same
10157	10157;SE:10157:44-249:295-1003:+	2596	SE	-13.12	-13.12	9.43	9.43	Same	Same
10158	10158;SE:10158:44-209:301-1004:+	24017	SE	7.73	7.73	10.91	10.91	Same	Same
10159	10159;SE:10159:44-270:305-1004:+	25971	SE	10.14	8.48	7.46	7.46	Same	Same
1015	1015;SE:1015:44-205:243-1004:+	2845	SE	8.72	8.72	9.65	9.65	Same	Same
10160	10160;SE:10160:44-225:305-1004:+	31177	SE	-1.06	-1.06	5.2	5.2	Same	Same
10160	10160;SE:10160:44-220:305-1004:+	31177	SE	-3.21	-3.21	5.2	5.2	Same	Same
10160	10160;SE:10160:44-245:305-1004:+	31177	SE	5.42	5.42	5.2	5.2	Same	Same
10161	10161;SE:10161:44-227:283-1004:+	11733	SE	6.9	6.9	6.9	6.9	Same	Same
10161	10161;SE:10161:44-176:283-1004:+	11733	SE	-2.92	-2.92	6.9	6.9	Same	Same
10162	10162;SE:10162:44-213:297-1004:+	22798	SE	8.89	8.89	4.54	4.54	Same	Same
10162	10162;SE:10162:44-213:275-1004:+	22798	SE	8.89	8.89	-17.83	-17.83	Same	Same
10163	10163;SE:10163:44-215:295-1004:+	14030	SE	8.45	8.45	3.45	3.45	Same	Same
10163	10163;SE:10163:44-226:295-1004:+	14030	SE	2.1	2.1	3.45	3.45	Same	Same
10164	10164;SE:10164:44-209:300-1003:+	15458	SE	11.55	11.55	7.1	7.1	Same	Same
10164	10164;SE:10164:44-160:300-1003:+	15458	SE	8.08	8.08	7.1	7.1	Same	Same
10164	10164;SE:10164:44-225:300-1003:+	15458	SE	7.43	7.43	7.1	7.1	Same	Same
10165	10165;SE:10165:44-219:290-1003:+	2702	SE	11.49	11.12	9.49	9.49	Same	Same
10166	10166;SE:10166:44-228:282-1004:+	25020	SE	6.82	6.82	8.34	8.34	Same	Same
10167	10167;SE:10167:44-213:296-1003:+	30615	SE	13.21	13.21	6.92	6.92	Same	Same
10167	10167;SE:10167:44-166:296-1003:+	30615	SE	7.32	7.32	6.92	6.92	Same	Same
10168	10168;SE:10168:44-214:295-1003:+	2081	SE	9.16	9.16	9.85	9.85	Same	Same
10169	10169;SE:10169:44-228:281-1003:+	15650	SE	12.5	12.5	8.88	8.88	Same	Same
1016	1016;SE:1016:44-242:305-1004:+	24819	SE	6.36	6.36	9.26	9.26	Same	Same
1016	1016;SE:1016:44-246:305-1004:+	24819	SE	-2.04	-2.04	9.26	9.26	Same	Same
10170	10170;SE:10170:44-218:292-1004:+	1192	SE	8.95	8.95	10.07	10.07	Same	Same
10170	10170;SE:10170:44-157:292-1004:+	1192	SE	9.66	9.66	10.07	10.07	Same	Same
10171	10171;SE:10171:44-205:265-1004:+	30038	SE	7.31	7.31	8.85	8.85	Same	Same
10172	10172;SE:10172:44-208:302-1004:+	4705	SE	4.51	4.51	8.59	8.59	Same	Same
10172	10172;SE:10172:44-158:302-1004:+	4705	SE	10.25	10.25	8.59	8.59	Same	Same
10172	10172;SE:10172:44-220:302-1004:+	4705	SE	-4.38	-4.38	8.59	8.59	Same	Same
10173	10173;SE:10173:44-212:298-1004:+	14612	SE	6.57	6.57	8.41	8.41	Same	Same
10173	10173;SE:10173:44-160:298-1004:+	14612	SE	7.85	7.85	8.41	8.41	Same	Same
10174	10174;SE:10174:44-205:262-1004:+	7483	SE	0.08	0.08	1.91	1.91	Same	Same
10174	10174;SE:10174:44-205:312-1004:+	7483	SE	0.08	0.08	4.81	4.81	Same	Same
10175	10175;SE:10175:44-205:249-1004:+	1014	SE	7.08	7.08	3.14	3.14	Same	Same
10176	10176;SE:10176:44-205:294-1004:+	5675	SE	7.75	7.75	5.67	5.67	Same	Same
10177	10177;SE:10177:44-215:295-1004:+	14030	SE	8.45	8.45	3.45	3.45	Same	Same
10177	10177;SE:10177:44-247:295-1004:+	14030	SE	-1.76	-1.17	3.45	3.45	Same	Same
10177	10177;SE:10177:44-226:295-1004:+	14030	SE	2.1	2.1	3.45	3.45	Same	Same
10178	10178;SE:10178:44-215:305-1004:+	21597	SE	6.57	6.57	-2.49	-2.49	Same	Same
10179	10179;SE:10179:44-205:249-1004:+	1014	SE	7.08	7.08	3.14	3.14	Same	Same
1017	1017;SE:1017:44-209:301-1004:+	29422	SE	13.62	13.62	10.28	10.28	Same	Same
1017	1017;SE:1017:44-214:301-1004:+	29422	SE	4.16	4.16	10.28	10.28	Same	Same
1017	1017;SE:1017:44-252:301-1004:+	29422	SE	5.37	5.37	10.28	10.28	Same	Same
10180	10180;SE:10180:44-222:288-1004:+	16519	SE	7.15	7.06	6.43	6.43	Same	Same
10181	10181;SE:10181:44-205:303-1004:+	32983	SE	4.56	4.56	7.04	7.04	Same	Same
10182	10182;SE:10182:44-205:262-1004:+	7483	SE	0.08	3.77	1.91	1.91	Same	Same
10182	10182;SE:10182:44-205:312-1004:+	7483	SE	0.08	3.77	4.81	4.81	Same	Same
10183	10183;SE:10183:44-205:258-1004:+	6483	SE	-0.36	-0.36	11.78	11.37	Same	Same
10184	10184;SE:10184:44-270:305-1004:+	25971	SE	10.14	9.91	7.46	7.46	Same	Same
10185	10185;SE:10185:44-228:281-1003:+	20375	SE	4.58	4.58	11.0	11.0	Same	Same
10186	10186;SE:10186:44-207:303-1004:+	8154	SE	7.52	7.52	10.67	10.67	Same	Same
10186	10186;SE:10186:44-170:303-1004:+	8154	SE	2.26	2.26	10.67	10.67	Same	Same
10186	10186;SE:10186:44-224:303-1004:+	8154	SE	-13.49	-13.41	10.67	10.67	Same	Same
10186	10186;SE:10186:44-161:303-1004:+	8154	SE	7.89	7.89	10.67	10.67	Same	Same
10187	10187;SE:10187:44-216:294-1004:+	3506	SE	12.04	12.04	10.1	10.1	Same	Same
10187	10187;SE:10187:44-160:294-1004:+	3506	SE	3.77	3.77	10.1	10.1	Same	Same
10187	10187;SE:10187:44-184:294-1004:+	3506	SE	-3.57	-3.57	10.1	10.1	Same	Same
10188	10188;SE:10188:44-207:303-1004:+	1987	SE	8.82	8.9	6.99	6.99	Same	Same
10188	10188;SE:10188:44-211:303-1004:+	1987	SE	6.55	7.13	6.99	6.99	Same	Same
10188	10188;SE:10188:44-159:303-1004:+	1987	SE	10.11	10.11	6.99	6.99	Same	Same
10189	10189;SE:10189:44-230:305-1004:+	6688	SE	7.98	7.98	5.95	5.95	Same	Same
10189	10189;SE:10189:44-198:305-1004:+	6688	SE	6.74	6.74	5.95	5.95	Same	Same
10189	10189;SE:10189:44-207:305-1004:+	6688	SE	-9.32	-0.73	5.95	5.95	Created	Same
1018	1018;SE:1018:44-227:283-1004:+	32534	SE	4.98	4.98	4.79	4.79	Same	Same
1018	1018;SE:1018:44-169:283-1004:+	32534	SE	6.6	6.6	4.79	4.79	Same	Same
10190	10190;SE:10190:44-220:290-1004:+	24976	SE	8.93	8.93	10.47	10.47	Same	Same
10191	10191;SE:10191:44-206:303-1003:+	1602	SE	7.13	7.13	7.44	7.44	Same	Same
10191	10191;SE:10191:44-264:303-1003:+	1602	SE	1.12	1.12	7.44	7.44	Same	Same
10192	10192;SE:10192:44-240:305-1004:+	33292	SE	8.44	8.44	9.22	9.22	Same	Same
10192	10192;SE:10192:44-264:305-1004:+	33292	SE	-2.56	-2.56	9.22	9.22	Same	Same
10192	10192;SE:10192:44-253:305-1004:+	33292	SE	1.71	1.71	9.22	9.22	Same	Same
10193	10193;SE:10193:44-216:293-1003:+	10485	SE	9.19	9.19	8.5	8.5	Same	Same
10193	10193;SE:10193:44-223:293-1003:+	10485	SE	2.54	2.54	8.5	8.5	Same	Same
10194	10194;SE:10194:44-214:296-1004:+	852	SE	11.35	11.35	7.39	7.39	Same	Same
10195	10195;SE:10195:44-212:297-1003:+	3543	SE	9.75	9.75	9.6	9.6	Same	Same
10195	10195;SE:10195:44-229:297-1003:+	3543	SE	6.25	6.25	9.6	9.6	Same	Same
10196	10196;SE:10196:44-205:249-1004:+	1014	SE	7.08	7.08	3.14	3.14	Same	Same
10197	10197;SE:10197:44-226:283-1003:+	23465	SE	5.17	5.17	9.07	9.07	Same	Same
10197	10197;SE:10197:44-228:283-1003:+	23465	SE	-9.46	-9.46	9.07	9.07	Same	Same
10197	10197;SE:10197:44-158:283-1003:+	23465	SE	10.39	10.39	9.07	9.07	Same	Same
10198	10198;SE:10198:44-219:290-1003:+	7099	SE	6.22	6.22	9.16	9.16	Same	Same
10199	10199;SE:10199:44-205:243-1004:+	17181	SE	3.01	3.01	9.09	9.09	Same	Same
1019	1019;SE:1019:44-207:302-1003:+	29517	SE	4.77	4.77	10.86	10.86	Same	Same
101	101;SE:101:44-225:305-1004:+	29158	SE	8.07	8.07	9.89	9.89	Same	Same
10200	10200;SE:10200:44-205:277-1004:+	30103	SE	8.33	8.33	4.82	4.82	Same	Same
10200	10200;SE:10200:44-164:277-1004:+	30103	SE	8.01	8.01	4.82	4.82	Same	Same
10201	10201;SE:10201:44-208:302-1004:+	4705	SE	4.51	4.51	8.59	8.59	Same	Same
10201	10201;SE:10201:44-158:302-1004:+	4705	SE	10.25	10.25	8.59	8.59	Same	Same
10202	10202;SE:10202:44-205:262-1004:+	7483	SE	0.08	0.08	1.91	1.91	Same	Same
10202	10202;SE:10202:44-205:312-1004:+	7483	SE	0.08	0.08	4.81	4.81	Same	Same
10203	10203;SE:10203:44-220:289-1003:+	19067	SE	7.9	7.9	7.67	7.67	Same	Same
10204	10204;SE:10204:44-206:303-1003:+	1602	SE	7.13	7.13	7.44	7.44	Same	Same
10204	10204;SE:10204:44-264:303-1003:+	1602	SE	1.12	1.69	7.44	7.44	Same	Same
10205	10205;SE:10205:44-222:287-1003:+	4081	SE	7.01	7.01	6.34	6.34	Same	Same
10205	10205;SE:10205:44-222:311-1003:+	4081	SE	7.01	7.01	4.69	4.69	Same	Same
10206	10206;SE:10206:44-205:277-1004:+	30103	SE	8.33	8.33	4.82	4.82	Same	Same
10207	10207;SE:10207:44-205:274-1004:+	14858	SE	7.1	7.1	10.24	10.24	Same	Same
10208	10208;SE:10208:44-279:305-1004:+	25757	SE	10.49	10.49	10.28	10.28	Same	Same
10208	10208;SE:10208:44-280:305-1004:+	25757	SE	-9.33	-9.33	10.28	10.28	Same	Same
10209	10209;SE:10209:44-283:305-1004:+	16296	SE	9.01	1.59	8.83	8.83	Same	Same
1020	1020;SE:1020:44-205:303-1004:+	32983	SE	4.56	4.56	7.04	7.04	Same	Same
10210	10210;SE:10210:44-205:294-1004:+	5675	SE	7.75	7.75	5.67	5.67	Same	Same
10211	10211;SE:10211:44-219:290-1003:+	2354	SE	4.71	4.71	6.8	6.8	Same	Same
10212	10212;SE:10212:44-210:300-1004:+	16703	SE	7.11	7.11	6.92	6.92	Same	Same
10212	10212;SE:10212:44-157:300-1004:+	16703	SE	8.08	8.08	6.92	6.92	Same	Same
10213	10213;SE:10213:44-236:274-1004:+	16104	SE	10.83	10.83	6.51	6.51	Same	Same
10214	10214;SE:10214:44-205:250-1004:+	2352	SE	6.02	6.02	7.82	7.82	Same	Same
10215	10215;SE:10215:44-216:293-1003:+	19971	SE	4.74	4.74	7.82	7.82	Same	Same
10216	10216;SE:10216:44-220:290-1004:+	27389	SE	7.36	7.36	7.96	7.96	Same	Same
10217	10217;SE:10217:44-209:301-1004:+	16137	SE	3.1	3.1	9.06	9.06	Same	Same
10217	10217;SE:10217:44-230:301-1004:+	16137	SE	3.79	3.79	9.06	9.06	Same	Same
10218	10218;SE:10218:44-207:302-1003:+	29517	SE	4.77	4.77	10.86	10.86	Same	Same
10218	10218;SE:10218:44-225:302-1003:+	29517	SE	-11.48	-5.34	10.86	10.86	Same	Same
10219	10219;SE:10219:44-215:295-1004:+	14030	SE	8.45	6.94	3.45	3.45	Same	Same
10219	10219;SE:10219:44-226:295-1004:+	14030	SE	2.1	2.1	3.45	3.45	Same	Same
1021	1021;SE:1021:44-221:289-1004:+	3147	SE	7.34	7.34	10.29	10.29	Same	Same
10220	10220;SE:10220:44-205:266-1004:+	3483	SE	6.37	6.37	8.07	8.07	Same	Same
10221	10221;SE:10221:44-285:305-1004:+	30044	SE	11.93	10.76	9.79	9.79	Same	Same
10222	10222;SE:10222:44-205:258-1004:+	28937	SE	6.82	6.82	7.7	7.7	Same	Same
10223	10223;SE:10223:44-225:305-1004:+	31177	SE	-1.06	-1.53	5.2	5.2	Same	Same
10223	10223;SE:10223:44-207:305-1004:+	31177	SE	0.38	7.28	5.2	5.2	Created	Same
10223	10223;SE:10223:44-245:305-1004:+	31177	SE	5.42	5.42	5.2	5.2	Same	Same
10224	10224;SE:10224:44-211:298-1003:+	13565	SE	6.71	6.71	10.22	10.22	Same	Same
10224	10224;SE:10224:44-267:298-1003:+	13565	SE	5.08	6.13	10.22	10.22	Same	Same
10225	10225;SE:10225:44-218:292-1004:+	8225	SE	7.83	7.83	11.01	11.01	Same	Same
10226	10226;SE:10226:44-215:295-1004:+	31842	SE	3.8	3.8	6.32	6.32	Same	Same
10227	10227;SE:10227:44-212:298-1004:+	13279	SE	11.56	11.56	5.68	5.68	Same	Same
10228	10228;SE:10228:44-219:290-1003:+	29237	SE	9.14	9.14	7.46	7.46	Same	Same
10228	10228;SE:10228:44-260:290-1003:+	29237	SE	3.63	3.63	7.46	7.46	Same	Same
10229	10229;SE:10229:44-219:290-1003:+	2702	SE	11.49	11.49	9.49	9.49	Same	Same
1022	1022;SE:1022:44-228:305-1004:+	22223	SE	13.0	13.0	8.73	8.73	Same	Same
1022	1022;SE:1022:44-161:305-1004:+	22223	SE	10.3	10.3	8.73	8.73	Same	Same
10230	10230;SE:10230:44-210:299-1003:+	9404	SE	7.18	7.18	11.08	11.08	Same	Same
10230	10230;SE:10230:44-247:299-1003:+	9404	SE	-2.89	-2.89	11.08	11.08	Same	Same
10230	10230;SE:10230:44-224:299-1003:+	9404	SE	0.04	-8.49	11.08	11.08	Destroyed	Same
10231	10231;SE:10231:44-234:275-1003:+	16470	SE	8.03	8.03	10.67	10.67	Same	Same
10232	10232;SE:10232:44-214:295-1003:+	21820	SE	9.5	9.5	4.82	4.82	Same	Same
10233	10233;SE:10233:44-230:305-1004:+	23687	SE	-1.27	-1.27	10.08	10.08	Same	Same
10234	10234;SE:10234:44-218:291-1003:+	19118	SE	9.98	9.98	3.85	3.85	Same	Same
10234	10234;SE:10234:44-193:291-1003:+	19118	SE	-4.76	-4.76	3.85	3.85	Same	Same
10235	10235;SE:10235:44-236:274-1004:+	16104	SE	10.83	10.83	6.51	6.51	Same	Same
10235	10235;SE:10235:44-236:319-1004:+	16104	SE	10.83	10.83	1.31	1.31	Same	Same
10236	10236;SE:10236:44-205:258-1004:+	6483	SE	-0.36	-0.36	11.78	11.78	Same	Same
10237	10237;SE:10237:44-210:300-1004:+	16703	SE	7.11	7.11	6.92	6.92	Same	Same
10237	10237;SE:10237:44-157:300-1004:+	16703	SE	8.08	8.08	6.92	6.92	Same	Same
10238	10238;SE:10238:44-226:283-1003:+	3758	SE	7.85	7.85	11.08	10.11	Same	Same
10239	10239;SE:10239:44-205:258-1004:+	6483	SE	-0.36	-0.36	11.78	11.78	Same	Same
1023	1023;SE:1023:44-210:299-1003:+	13118	SE	4.18	4.18	10.1	10.1	Same	Same
1023	1023;SE:1023:44-157:299-1003:+	13118	SE	6.36	6.36	10.1	10.1	Same	Same
10240	10240;SE:10240:44-229:305-1004:+	26332	SE	8.0	8.0	7.81	7.81	Same	Same
10240	10240;SE:10240:44-241:305-1004:+	26332	SE	-0.29	-0.29	7.81	7.81	Same	Same
10241	10241;SE:10241:44-205:213-1004:+	25905	SE	9.52	9.52	10.47	10.47	Same	Same
10242	10242;SE:10242:44-205:304-1003:+	30968	SE	8.97	8.97	10.43	10.43	Same	Same
10242	10242;SE:10242:44-265:304-1003:+	30968	SE	1.53	1.53	10.43	10.43	Same	Same
10242	10242;SE:10242:44-271:304-1003:+	30968	SE	-6.01	-6.01	10.43	10.43	Same	Same
10242	10242;SE:10242:44-208:304-1003:+	30968	SE	6.3	6.3	10.43	10.43	Same	Same
10243	10243;SE:10243:44-205:276-1004:+	3930	SE	11.49	3.45	9.49	9.49	Destroyed	Same
10243	10243;SE:10243:44-214:276-1004:+	3930	SE	-8.6	-2.16	9.49	9.49	Same	Same
10244	10244;SE:10244:44-205:256-1004:+	16311	SE	4.28	4.28	9.48	9.48	Same	Same
10245	10245;SE:10245:44-297:305-1004:+	9246	SE	9.52	9.52	10.47	10.47	Same	Same
10246	10246;SE:10246:44-205:251-1004:+	11151	SE	9.14	9.14	0.99	0.99	Same	Same
10247	10247;SE:10247:44-205:262-1004:+	7483	SE	0.08	0.08	1.91	1.91	Same	Same
10247	10247;SE:10247:44-205:312-1004:+	7483	SE	0.08	0.08	4.81	4.81	Same	Same
10248	10248;SE:10248:44-205:249-1004:+	1014	SE	7.08	7.08	3.14	3.14	Same	Same
10249	10249;SE:10249:44-205:249-1004:+	18162	SE	6.46	6.46	8.99	8.99	Same	Same
1024	1024;SE:1024:44-205:262-1004:+	7483	SE	0.08	0.08	1.91	1.91	Same	Same
1024	1024;SE:1024:44-205:312-1004:+	7483	SE	0.08	0.08	4.81	4.81	Same	Same
10250	10250;SE:10250:44-209:300-1003:+	15458	SE	11.55	11.55	7.1	7.1	Same	Same
10250	10250;SE:10250:44-160:300-1003:+	15458	SE	8.08	8.08	7.1	7.1	Same	Same
10250	10250;SE:10250:44-225:300-1003:+	15458	SE	7.43	7.43	7.1	7.1	Same	Same
10251	10251;SE:10251:44-209:301-1004:+	16137	SE	3.1	3.1	9.06	9.06	Same	Same
10251	10251;SE:10251:44-230:301-1004:+	16137	SE	3.79	3.79	9.06	9.06	Same	Same
10252	10252;SE:10252:44-233:305-1004:+	19533	SE	8.33	8.33	4.82	4.82	Same	Same
10253	10253;SE:10253:44-269:305-1004:+	25534	SE	10.61	10.61	9.1	9.1	Same	Same
10254	10254;SE:10254:44-221:289-1004:+	3147	SE	7.34	7.34	10.29	10.29	Same	Same
10255	10255;SE:10255:44-209:301-1004:+	16137	SE	3.1	3.1	9.06	9.06	Same	Same
10255	10255;SE:10255:44-230:301-1004:+	16137	SE	3.79	3.79	9.06	9.06	Same	Same
10256	10256;SE:10256:44-209:301-1004:+	16137	SE	3.1	3.1	9.06	9.06	Same	Same
10256	10256;SE:10256:44-269:301-1004:+	16137	SE	1.13	1.13	9.06	9.06	Same	Same
10256	10256;SE:10256:44-230:301-1004:+	16137	SE	3.79	3.79	9.06	9.06	Same	Same
10257	10257;SE:10257:44-240:305-1004:+	33292	SE	8.44	8.44	9.22	9.22	Same	Same
10258	10258;SE:10258:44-253:305-1004:+	10145	SE	6.95	6.95	9.49	9.49	Same	Same
10258	10258;SE:10258:44-164:305-1004:+	10145	SE	6.42	6.42	9.49	9.49	Same	Same
10259	10259;SE:10259:44-233:277-1004:+	11893	SE	6.81	6.81	6.03	6.03	Same	Same
10259	10259;SE:10259:44-160:277-1004:+	11893	SE	8.41	8.41	6.03	6.03	Same	Same
1025	1025;SE:1025:44-207:302-1003:+	29517	SE	4.77	4.77	10.86	10.86	Same	Same
10260	10260;SE:10260:44-219:305-1004:+	22919	SE	5.79	8.01	8.02	8.02	Same	Same
10261	10261;SE:10261:44-226:283-1003:+	28748	SE	0.08	-16.71	1.91	1.91	Destroyed	Same
10261	10261;SE:10261:44-228:283-1003:+	28748	SE	-11.85	1.27	1.91	1.91	Same	Same
10261	10261;SE:10261:44-191:283-1003:+	28748	SE	1.86	1.86	1.91	1.91	Same	Same
10262	10262;SE:10262:44-205:276-1004:+	3930	SE	11.49	6.2	9.49	9.49	Same	Same
10262	10262;SE:10262:44-202:276-1004:+	3930	SE	0.81	6.57	9.49	9.49	Created	Same
10263	10263;SE:10263:44-227:282-1003:+	19390	SE	9.34	9.34	7.04	7.04	Same	Same
10264	10264;SE:10264:44-214:296-1004:+	32761	SE	9.96	9.96	6.49	6.49	Same	Same
10265	10265;SE:10265:44-219:290-1003:+	23637	SE	9.13	9.13	9.46	9.46	Same	Same
10265	10265;SE:10265:44-243:290-1003:+	23637	SE	-21.45	-21.45	9.46	9.46	Same	Same
10266	10266;SE:10266:44-205:276-1004:+	3930	SE	11.49	7.42	9.49	9.49	Same	Same
10267	10267;SE:10267:44-205:213-1004:+	25905	SE	9.52	9.52	10.47	10.47	Same	Same
10268	10268;SE:10268:44-227:283-1004:+	11733	SE	6.9	6.9	6.9	6.9	Same	Same
10268	10268;SE:10268:44-176:283-1004:+	11733	SE	-2.92	-2.92	6.9	6.9	Same	Same
10269	10269;SE:10269:44-270:305-1004:+	25971	SE	10.14	0.31	7.46	7.46	Same	Same
1026	1026;SE:1026:44-220:289-1003:+	5970	SE	7.1	7.1	10.24	10.24	Same	Same
10270	10270;SE:10270:44-227:283-1004:+	32534	SE	4.98	4.98	4.79	4.79	Same	Same
10270	10270;SE:10270:44-169:283-1004:+	32534	SE	6.6	6.6	4.79	4.79	Same	Same
10271	10271;SE:10271:44-205:246-1004:+	23600	SE	6.84	6.84	6.84	6.84	Same	Same
10271	10271;SE:10271:44-208:246-1004:+	23600	SE	3.47	3.47	6.84	6.84	Same	Same
10272	10272;SE:10272:44-205:249-1004:+	18162	SE	6.46	6.46	8.99	8.99	Same	Same
10273	10273;SE:10273:44-205:243-1004:+	2845	SE	8.72	8.72	9.65	9.65	Same	Same
10274	10274;SE:10274:44-205:228-1004:+	33136	SE	9.87	9.87	8.89	8.89	Same	Same
10275	10275;SE:10275:44-234:275-1003:+	7280	SE	6.84	6.84	6.84	6.84	Same	Same
10275	10275;SE:10275:44-237:275-1003:+	7280	SE	3.47	3.47	6.84	6.84	Same	Same
10276	10276;SE:10276:44-228:282-1004:+	27042	SE	4.82	4.82	9.25	9.25	Same	Same
10277	10277;SE:10277:44-212:298-1004:+	13279	SE	11.56	11.56	5.68	5.68	Same	Same
10278	10278;SE:10278:44-225:284-1003:+	7218	SE	7.81	7.81	8.54	8.54	Same	Same
10279	10279;SE:10279:44-242:305-1004:+	24819	SE	6.36	6.36	9.26	9.26	Same	Same
10279	10279;SE:10279:44-246:305-1004:+	24819	SE	-2.04	-2.04	9.26	9.26	Same	Same
1027	1027;SE:1027:44-208:302-1004:+	4705	SE	4.51	4.51	8.59	8.59	Same	Same
1027	1027;SE:1027:44-166:302-1004:+	4705	SE	0.75	0.75	8.59	8.59	Same	Same
10280	10280;SE:10280:44-226:283-1003:+	28748	SE	0.08	-10.61	1.91	1.91	Same	Same
10280	10280;SE:10280:44-191:283-1003:+	28748	SE	1.86	1.86	1.91	1.91	Same	Same
10281	10281;SE:10281:44-205:256-1004:+	16311	SE	4.28	4.28	9.48	9.48	Same	Same
10282	10282;SE:10282:44-205:246-1004:+	23600	SE	6.84	6.84	6.84	6.84	Same	Same
10282	10282;SE:10282:44-208:246-1004:+	23600	SE	3.47	3.47	6.84	6.84	Same	Same
10283	10283;SE:10283:44-220:290-1004:+	10408	SE	12.69	12.69	8.73	8.73	Same	Same
10283	10283;SE:10283:44-244:290-1004:+	10408	SE	6.25	6.25	8.73	8.73	Same	Same
10284	10284;SE:10284:44-205:252-1004:+	14003	SE	8.68	8.68	10.47	10.47	Same	Same
10284	10284;SE:10284:44-216:252-1004:+	14003	SE	6.32	3.75	10.47	10.47	Same	Same
10285	10285;SE:10285:44-210:300-1004:+	16703	SE	7.11	7.11	6.92	6.92	Same	Same
10285	10285;SE:10285:44-157:300-1004:+	16703	SE	8.08	8.08	6.92	6.92	Same	Same
10286	10286;SE:10286:44-222:288-1004:+	16519	SE	7.15	7.15	6.43	6.43	Same	Same
10287	10287;SE:10287:44-216:294-1004:+	3506	SE	12.04	12.04	10.1	10.1	Same	Same
10287	10287;SE:10287:44-160:294-1004:+	3506	SE	3.77	3.77	10.1	10.1	Same	Same
10288	10288;SE:10288:44-205:240-1004:+	19880	SE	10.14	10.14	7.46	7.46	Same	Same
10288	10288;SE:10288:44-205:303-1004:+	19880	SE	10.14	10.14	2.37	2.37	Same	Same
10289	10289;SE:10289:44-213:296-1003:+	21519	SE	7.19	7.26	9.48	9.48	Same	Same
1028	1028;SE:1028:44-270:305-1004:+	25971	SE	10.14	10.14	7.46	7.46	Same	Same
10290	10290;SE:10290:44-211:299-1004:+	366	SE	8.24	8.24	8.94	8.94	Same	Same
10290	10290;SE:10290:44-253:299-1004:+	366	SE	-3.62	-3.62	8.94	8.94	Same	Same
10291	10291;SE:10291:44-213:296-1003:+	21519	SE	7.19	7.19	9.48	9.48	Same	Same
10292	10292;SE:10292:44-213:296-1003:+	26693	SE	9.46	9.46	2.51	2.51	Same	Same
10292	10292;SE:10292:44-168:296-1003:+	26693	SE	11.81	11.81	2.51	2.51	Same	Same
10292	10292;SE:10292:44-217:296-1003:+	26693	SE	-4.62	-4.62	2.51	2.51	Same	Same
10293	10293;SE:10293:44-205:249-1004:+	1014	SE	7.08	7.08	3.14	3.14	Same	Same
10294	10294;SE:10294:44-219:290-1003:+	29237	SE	9.14	9.14	7.46	7.46	Same	Same
10295	10295;SE:10295:44-205:213-1004:+	12959	SE	11.24	11.24	9.85	9.85	Same	Same
10296	10296;SE:10296:44-213:297-1004:+	22798	SE	8.89	8.89	4.54	4.54	Same	Same
10297	10297;SE:10297:44-211:298-1003:+	20978	SE	11.45	11.45	-4.97	-4.97	Same	Same
10298	10298;SE:10298:44-209:300-1003:+	19490	SE	7.54	7.54	6.92	6.92	Same	Same
10298	10298;SE:10298:44-159:300-1003:+	19490	SE	7.26	7.26	6.92	6.92	Same	Same
10299	10299;SE:10299:44-212:297-1003:+	25564	SE	4.3	4.3	8.68	8.68	Same	Same
1029	1029;SE:1029:44-212:298-1004:+	14612	SE	6.57	6.57	8.41	8.41	Same	Same
1029	1029;SE:1029:44-160:298-1004:+	14612	SE	7.85	7.85	8.41	8.41	Same	Same
102	102;SE:102:44-227:283-1004:+	32534	SE	4.98	4.98	4.79	4.79	Same	Same
102	102;SE:102:44-169:283-1004:+	32534	SE	6.6	6.6	4.79	4.79	Same	Same
10300	10300;SE:10300:44-213:296-1003:+	21519	SE	7.19	7.19	9.48	9.48	Same	Same
10301	10301;SE:10301:44-219:290-1003:+	23637	SE	9.13	9.13	9.46	9.46	Same	Same
10301	10301;SE:10301:44-243:290-1003:+	23637	SE	-21.45	-24.45	9.46	9.46	Same	Same
10302	10302;SE:10302:44-234:275-1003:+	7280	SE	6.84	-1.91	6.84	6.84	Destroyed	Same
10302	10302;SE:10302:44-237:275-1003:+	7280	SE	3.47	7.07	6.84	6.84	Same	Same
10303	10303;SE:10303:44-253:305-1004:+	10145	SE	6.95	6.95	9.49	9.49	Same	Same
10303	10303;SE:10303:44-164:305-1004:+	10145	SE	6.42	6.42	9.49	9.49	Same	Same
10304	10304;SE:10304:44-206:303-1003:+	1602	SE	7.13	7.13	7.44	7.44	Same	Same
10304	10304;SE:10304:44-264:303-1003:+	1602	SE	1.12	1.12	7.44	7.44	Same	Same
10305	10305;SE:10305:44-225:284-1004:+	4286	SE	10.69	10.69	1.6	1.6	Same	Same
10306	10306;SE:10306:44-218:292-1004:+	8225	SE	7.83	7.83	11.01	11.01	Same	Same
