group_id	event_id	ref_id	event_type	long_3SS_ref_maxEntScan	long_3SS_var_maxEntScan	short_3SS_ref_maxEntScan	short_3SS_var_maxEntScan	long_3SS_status	short_3SS_status
10343	10343;A3:10343:44-229:44-241:+	26332	A3	8.0	8.0	-0.29	-0.29	Same	Same
10343	10343;A3:10343:44-241:44-246:+	26332	A3	-0.29	-0.29	-5.01	-5.01	Same	Same
10344	10344;A3:10344:44-166:44-221:+	26553	A3	5.87	5.87	8.81	8.81	Same	Same
10344	10344;A3:10344:44-166:44-203:+	26553	A3	5.87	5.87	0.01	0.01	Same	Same
10344	10344;A3:10344:44-203:44-221:+	26553	A3	0.01	0.01	8.81	8.81	Same	Same
10347	10347;A3:10347:44-222:44-230:+	13476	A3	7.67	-1.66	1.0	-2.24	Same	Same
10347	10347;A3:10347:44-215:44-222:+	13476	A3	-0.45	6.09	7.67	-1.66	Created	Same
10347	10347;A3:10347:44-215:44-230:+	13476	A3	-0.45	6.09	1.0	-2.24	Created	Same
1034	1034;A3:1034:44-208:44-237:+	9442	A3	3.48	3.52	4.91	4.91	Same	Same
1034	1034;A3:1034:44-208:44-213:+	9442	A3	3.48	3.52	-0.68	-0.68	Same	Same
1034	1034;A3:1034:44-213:44-237:+	9442	A3	-0.68	-0.68	4.91	4.91	Same	Same
10350	10350;A3:10350:44-205:44-208:+	23600	A3	6.84	6.84	3.47	3.47	Same	Same
10354	10354;A3:10354:44-205:44-264:+	30968	A3	8.97	8.97	-1.73	7.03	Same	Created
10354	10354;A3:10354:44-205:44-208:+	30968	A3	8.97	8.97	6.3	6.3	Same	Same
10354	10354;A3:10354:44-208:44-264:+	30968	A3	6.3	6.3	-1.73	7.03	Same	Created
10360	10360;A3:10360:44-212:44-223:+	6394	A3	8.09	10.57	-1.79	-1.65	Same	Same
10361	10361;A3:10361:44-164:44-227:+	17269	A3	9.47	9.47	10.66	10.66	Same	Same
10365	10365;A3:10365:44-220:44-247:+	19067	A3	7.9	7.9	-8.42	-10.38	Same	Same
10369	10369;A3:10369:44-213:44-215:+	29746	A3	9.97	9.97	3.67	3.67	Same	Same
10372	10372;A3:10372:44-205:44-265:+	30968	A3	8.97	8.97	1.53	3.03	Same	Same
10372	10372;A3:10372:44-205:44-271:+	30968	A3	8.97	8.97	-6.01	-4.42	Same	Same
10372	10372;A3:10372:44-205:44-208:+	30968	A3	8.97	8.97	6.3	6.3	Same	Same
10372	10372;A3:10372:44-265:44-271:+	30968	A3	1.53	3.03	-6.01	-4.42	Same	Same
10372	10372;A3:10372:44-208:44-265:+	30968	A3	6.3	6.3	1.53	3.03	Same	Same
10372	10372;A3:10372:44-208:44-271:+	30968	A3	6.3	6.3	-6.01	-4.42	Same	Same
10379	10379;A3:10379:44-191:44-226:+	28748	A3	1.86	1.86	0.08	0.08	Same	Same
10383	10383;A3:10383:44-160:44-216:+	3506	A3	3.77	3.77	12.04	12.04	Same	Same
10383	10383;A3:10383:44-160:44-184:+	3506	A3	3.77	3.77	-3.57	-3.57	Same	Same
10383	10383;A3:10383:44-184:44-216:+	3506	A3	-3.57	-3.57	12.04	12.04	Same	Same
10385	10385;A3:10385:44-221:44-230:+	2601	A3	4.91	4.91	-2.13	-2.13	Same	Same
10385	10385;A3:10385:44-132:44-221:+	2601	A3	5.87	5.87	4.91	4.91	Same	Same
10385	10385;A3:10385:44-132:44-192:+	2601	A3	5.87	5.87	3.48	3.48	Same	Same
10385	10385;A3:10385:44-132:44-230:+	2601	A3	5.87	5.87	-2.13	-2.13	Same	Same
10385	10385;A3:10385:44-132:44-197:+	2601	A3	5.87	5.87	-0.68	-0.68	Same	Same
10385	10385;A3:10385:44-192:44-221:+	2601	A3	3.48	3.48	4.91	4.91	Same	Same
10385	10385;A3:10385:44-192:44-230:+	2601	A3	3.48	3.48	-2.13	-2.13	Same	Same
10385	10385;A3:10385:44-192:44-197:+	2601	A3	3.48	3.48	-0.68	-0.68	Same	Same
10385	10385;A3:10385:44-197:44-221:+	2601	A3	-0.68	-0.68	4.91	4.91	Same	Same
10385	10385;A3:10385:44-197:44-230:+	2601	A3	-0.68	-0.68	-2.13	-2.13	Same	Same
10386	10386;A3:10386:44-132:44-237:+	9442	A3	5.87	5.87	4.91	4.91	Same	Same
10386	10386;A3:10386:44-132:44-208:+	9442	A3	5.87	5.87	3.48	1.01	Same	Same
10386	10386;A3:10386:44-132:44-213:+	9442	A3	5.87	5.87	-0.68	-0.68	Same	Same
10386	10386;A3:10386:44-208:44-237:+	9442	A3	3.48	1.01	4.91	4.91	Same	Same
10386	10386;A3:10386:44-208:44-213:+	9442	A3	3.48	1.01	-0.68	-0.68	Same	Same
10386	10386;A3:10386:44-213:44-237:+	9442	A3	-0.68	-0.68	4.91	4.91	Same	Same
1038	1038;A3:1038:44-206:44-264:+	1602	A3	7.13	7.13	1.12	-0.09	Same	Same
10391	10391;A3:10391:44-162:44-228:+	21227	A3	9.78	9.78	7.64	7.64	Same	Same
10394	10394;A3:10394:44-232:44-258:+	4433	A3	11.11	11.11	-12.63	-21.99	Same	Same
10396	10396;A3:10396:44-242:44-246:+	24819	A3	6.36	6.36	-2.04	-2.04	Same	Same
10397	10397;A3:10397:44-212:44-229:+	3543	A3	9.75	9.75	6.25	6.25	Same	Same
10399	10399;A3:10399:44-214:44-249:+	2596	A3	5.4	5.4	-13.12	-13.12	Same	Same
103	103;A3:103:44-162:44-223:+	29291	A3	5.13	5.13	9.26	9.26	Same	Same
10400	10400;A3:10400:44-206:44-292:+	16599	A3	7.52	7.52	5.96	5.96	Same	Same
10400	10400;A3:10400:44-180:44-206:+	16599	A3	1.33	1.33	7.52	7.52	Same	Same
10400	10400;A3:10400:44-180:44-292:+	16599	A3	1.33	1.33	5.96	5.96	Same	Same
10400	10400;A3:10400:44-160:44-206:+	16599	A3	4.88	4.88	7.52	7.52	Same	Same
10400	10400;A3:10400:44-160:44-180:+	16599	A3	4.88	4.88	1.33	1.33	Same	Same
10400	10400;A3:10400:44-160:44-292:+	16599	A3	4.88	4.88	5.96	5.96	Same	Same
10402	10402;A3:10402:44-208:44-237:+	9442	A3	3.48	1.68	4.91	4.91	Same	Same
10402	10402;A3:10402:44-208:44-213:+	9442	A3	3.48	1.68	-0.68	-1.3	Same	Same
10402	10402;A3:10402:44-213:44-237:+	9442	A3	-0.68	-1.3	4.91	4.91	Same	Same
10404	10404;A3:10404:44-205:44-212:+	14858	A3	7.1	7.1	0.48	0.48	Same	Same
10406	10406;A3:10406:44-176:44-213:+	3817	A3	11.21	11.21	5.57	3.37	Same	Same
10407	10407;A3:10407:44-222:44-230:+	13476	A3	7.67	7.67	1.0	1.0	Same	Same
10409	10409;A3:10409:44-219:44-243:+	23637	A3	9.13	9.13	-21.45	-21.45	Same	Same
10411	10411;A3:10411:44-227:44-229:+	19390	A3	9.34	9.34	-9.67	-9.67	Same	Same
10418	10418;A3:10418:44-214:44-228:+	23090	A3	3.89	3.89	-0.07	-0.07	Same	Same
1041	1041;A3:1041:44-248:44-250:+	27200	A3	0.08	0.08	-11.85	-11.85	Same	Same
1041	1041;A3:1041:44-213:44-248:+	27200	A3	1.86	1.86	0.08	0.08	Same	Same
1041	1041;A3:1041:44-213:44-250:+	27200	A3	1.86	1.86	-11.85	-11.85	Same	Same
10422	10422;A3:10422:44-212:44-250:+	398	A3	8.37	8.37	10.62	10.62	Same	Same
10423	10423;A3:10423:44-211:44-253:+	366	A3	8.24	8.24	-3.62	-1.54	Same	Same
10427	10427;A3:10427:44-266:44-269:+	32472	A3	8.03	-8.41	5.57	8.34	Destroyed	Same
1042	1042;A3:1042:44-132:44-218:+	20209	A3	5.87	5.87	7.05	7.05	Same	Same
10430	10430;A3:10430:44-273:44-277:+	23539	A3	7.67	8.49	-3.38	-3.0	Same	Same
10431	10431;A3:10431:44-161:44-228:+	22223	A3	10.3	10.3	13.0	13.0	Same	Same
10434	10434;A3:10434:44-214:44-228:+	23090	A3	3.89	3.89	-0.07	-0.07	Same	Same
10438	10438;A3:10438:44-209:44-214:+	20011	A3	9.07	9.07	0.38	0.38	Same	Same
10445	10445;A3:10445:44-243:44-250:+	3666	A3	8.25	8.25	-3.65	-3.65	Same	Same
10445	10445;A3:10445:44-243:44-244:+	3666	A3	8.25	8.25	-13.13	-13.13	Same	Same
10445	10445;A3:10445:44-244:44-250:+	3666	A3	-13.13	-13.13	-3.65	-3.65	Same	Same
10447	10447;A3:10447:44-206:44-238:+	17483	A3	6.21	5.11	0.4	0.4	Same	Same
10447	10447;A3:10447:44-206:44-251:+	17483	A3	6.21	5.11	-3.84	-3.84	Same	Same
10447	10447;A3:10447:44-238:44-251:+	17483	A3	0.4	0.4	-3.84	-3.84	Same	Same
10454	10454;A3:10454:44-215:44-247:+	14030	A3	8.45	8.45	-1.76	-0.74	Same	Same
10454	10454;A3:10454:44-215:44-226:+	14030	A3	8.45	8.45	2.1	2.1	Same	Same
10454	10454;A3:10454:44-226:44-247:+	14030	A3	2.1	2.1	-1.76	-0.74	Same	Same
10457	10457;A3:10457:44-243:44-250:+	3666	A3	8.25	8.25	-3.65	-3.65	Same	Same
10457	10457;A3:10457:44-243:44-244:+	3666	A3	8.25	8.25	-13.13	-13.13	Same	Same
10457	10457;A3:10457:44-244:44-250:+	3666	A3	-13.13	-13.13	-3.65	-3.65	Same	Same
10459	10459;A3:10459:44-132:44-227:+	17269	A3	5.87	5.87	10.66	10.66	Same	Same
10459	10459;A3:10459:44-132:44-164:+	17269	A3	5.87	5.87	9.47	9.47	Same	Same
10459	10459;A3:10459:44-164:44-227:+	17269	A3	9.47	9.47	10.66	10.66	Same	Same
1045	1045;A3:1045:44-225:44-245:+	31177	A3	-1.06	-3.55	5.42	5.42	Same	Same
1045	1045;A3:1045:44-220:44-225:+	31177	A3	-3.21	-6.51	-1.06	-3.55	Same	Same
1045	1045;A3:1045:44-220:44-245:+	31177	A3	-3.21	-6.51	5.42	5.42	Same	Same
10460	10460;A3:10460:44-160:44-216:+	3506	A3	3.77	3.77	12.04	12.04	Same	Same
10460	10460;A3:10460:44-160:44-184:+	3506	A3	3.77	3.77	-3.57	-3.57	Same	Same
10460	10460;A3:10460:44-184:44-216:+	3506	A3	-3.57	-3.57	12.04	12.04	Same	Same
10461	10461;A3:10461:44-158:44-208:+	4705	A3	10.25	10.25	4.51	4.51	Same	Same
10463	10463;A3:10463:44-132:44-227:+	11733	A3	5.87	5.87	6.9	6.9	Same	Same
10463	10463;A3:10463:44-132:44-176:+	11733	A3	5.87	5.87	-2.92	-2.92	Same	Same
10463	10463;A3:10463:44-176:44-227:+	11733	A3	-2.92	-2.92	6.9	6.9	Same	Same
10465	10465;A3:10465:44-205:44-271:+	30968	A3	8.97	8.97	-6.01	2.88	Same	Same
10465	10465;A3:10465:44-205:44-208:+	30968	A3	8.97	8.97	6.3	6.3	Same	Same
10465	10465;A3:10465:44-208:44-271:+	30968	A3	6.3	6.3	-6.01	2.88	Same	Same
10468	10468;A3:10468:44-237:44-242:+	15843	A3	2.42	2.42	-1.04	-1.8	Same	Same
10471	10471;A3:10471:44-198:44-219:+	54	A3	2.12	2.12	7.27	7.27	Same	Same
10474	10474;A3:10474:44-222:44-230:+	13476	A3	7.67	7.67	1.0	1.0	Same	Same
10479	10479;A3:10479:44-205:44-265:+	30968	A3	8.97	8.97	1.53	1.53	Same	Same
10479	10479;A3:10479:44-205:44-271:+	30968	A3	8.97	8.97	-6.01	-6.01	Same	Same
10479	10479;A3:10479:44-205:44-208:+	30968	A3	8.97	8.97	6.3	6.3	Same	Same
10479	10479;A3:10479:44-265:44-271:+	30968	A3	1.53	1.53	-6.01	-6.01	Same	Same
10479	10479;A3:10479:44-208:44-265:+	30968	A3	6.3	6.3	1.53	1.53	Same	Same
10479	10479;A3:10479:44-208:44-271:+	30968	A3	6.3	6.3	-6.01	-6.01	Same	Same
10482	10482;A3:10482:44-171:44-205:+	28384	A3	8.45	8.45	9.51	9.51	Same	Same
10485	10485;A3:10485:44-216:44-223:+	10485	A3	9.19	9.19	2.54	2.54	Same	Same
10486	10486;A3:10486:44-207:44-251:+	29517	A3	4.77	4.77	3.67	3.67	Same	Same
10486	10486;A3:10486:44-207:44-220:+	29517	A3	4.77	4.77	-5.83	-5.83	Same	Same
10486	10486;A3:10486:44-220:44-251:+	29517	A3	-5.83	-5.83	3.67	3.67	Same	Same
10487	10487;A3:10487:44-230:44-263:+	6688	A3	7.98	7.98	6.59	6.59	Same	Same
10487	10487;A3:10487:44-198:44-230:+	6688	A3	6.74	6.99	7.98	7.98	Same	Same
10487	10487;A3:10487:44-198:44-263:+	6688	A3	6.74	6.99	6.59	6.59	Same	Same
1048	1048;A3:1048:44-160:44-212:+	14612	A3	7.85	7.85	6.57	6.57	Same	Same
10492	10492;A3:10492:44-176:44-213:+	3817	A3	11.21	11.21	5.57	5.57	Same	Same
10493	10493;A3:10493:44-198:44-219:+	54	A3	2.12	2.12	7.27	7.27	Same	Same
10499	10499;A3:10499:44-231:44-235:+	23272	A3	1.71	1.71	0.37	0.37	Same	Same
1049	1049;A3:1049:44-215:44-226:+	14030	A3	8.45	8.45	2.1	2.1	Same	Same
104	104;A3:104:44-216:44-223:+	10485	A3	9.19	9.19	2.54	2.54	Same	Same
10501	10501;A3:10501:44-159:44-209:+	15780	A3	9.56	9.56	5.53	5.53	Same	Same
10503	10503;A3:10503:44-160:44-212:+	14612	A3	7.85	7.85	6.57	6.57	Same	Same
10504	10504;A3:10504:44-208:44-276:+	4705	A3	4.51	4.51	2.25	2.25	Same	Same
10505	10505;A3:10505:44-160:44-216:+	3506	A3	3.77	3.77	12.04	12.04	Same	Same
10506	10506;A3:10506:44-158:44-212:+	5371	A3	2.72	2.72	7.95	7.95	Same	Same
10506	10506;A3:10506:44-158:44-166:+	5371	A3	2.72	2.72	-0.86	-0.86	Same	Same
10506	10506;A3:10506:44-158:44-163:+	5371	A3	2.72	2.72	0.83	0.83	Same	Same
10506	10506;A3:10506:44-166:44-212:+	5371	A3	-0.86	-0.86	7.95	7.95	Same	Same
10506	10506;A3:10506:44-163:44-212:+	5371	A3	0.83	0.83	7.95	7.95	Same	Same
10506	10506;A3:10506:44-163:44-166:+	5371	A3	0.83	0.83	-0.86	-0.86	Same	Same
1050	1050;A3:1050:44-234:44-237:+	7280	A3	6.84	6.84	3.47	3.47	Same	Same
10512	10512;A3:10512:44-177:44-215:+	2924	A3	-6.47	-6.47	10.92	10.92	Same	Same
10517	10517;A3:10517:44-209:44-214:+	20011	A3	9.07	9.07	0.38	0.38	Same	Same
1051	1051;A3:1051:44-273:44-277:+	23539	A3	7.67	7.8	-3.38	-11.33	Same	Destroyed
10523	10523;A3:10523:44-206:44-264:+	1602	A3	7.13	7.13	1.12	-0.14	Same	Same
10523	10523;A3:10523:44-206:44-254:+	1602	A3	7.13	7.13	4.52	4.52	Same	Same
10523	10523;A3:10523:44-206:44-208:+	1602	A3	7.13	7.13	-8.94	-8.94	Same	Same
10523	10523;A3:10523:44-206:44-236:+	1602	A3	7.13	7.13	-16.28	-16.28	Same	Same
10523	10523;A3:10523:44-254:44-264:+	1602	A3	4.52	4.52	1.12	-0.14	Same	Same
10523	10523;A3:10523:44-208:44-264:+	1602	A3	-8.94	-8.94	1.12	-0.14	Same	Same
10523	10523;A3:10523:44-208:44-254:+	1602	A3	-8.94	-8.94	4.52	4.52	Same	Same
10523	10523;A3:10523:44-208:44-236:+	1602	A3	-8.94	-8.94	-16.28	-16.28	Same	Same
10523	10523;A3:10523:44-236:44-264:+	1602	A3	-16.28	-16.28	1.12	-0.14	Same	Same
10523	10523;A3:10523:44-236:44-254:+	1602	A3	-16.28	-16.28	4.52	4.52	Same	Same
10530	10530;A3:10530:44-209:44-230:+	16137	A3	3.1	3.1	3.79	3.79	Same	Same
10531	10531;A3:10531:44-132:44-205:+	3483	A3	5.87	5.87	6.37	6.37	Same	Same
10532	10532;A3:10532:44-132:44-219:+	2354	A3	5.87	5.87	4.71	4.71	Same	Same
10534	10534;A3:10534:44-237:44-242:+	15843	A3	2.42	3.29	-1.04	-1.04	Same	Same
10535	10535;A3:10535:44-158:44-208:+	4705	A3	10.25	10.25	4.51	4.51	Same	Same
10538	10538;A3:10538:44-176:44-213:+	3817	A3	11.21	11.21	5.57	5.09	Same	Same
10539	10539;A3:10539:44-170:44-228:+	27042	A3	-2.54	-2.54	4.82	4.82	Same	Same
1053	1053;A3:1053:44-213:44-217:+	26693	A3	9.46	9.46	-4.62	-4.62	Same	Same
1053	1053;A3:1053:44-168:44-213:+	26693	A3	11.81	11.81	9.46	9.46	Same	Same
1053	1053;A3:1053:44-168:44-217:+	26693	A3	11.81	11.81	-4.62	-4.62	Same	Same
10542	10542;A3:10542:44-248:44-250:+	27200	A3	0.08	-18.89	-11.85	-13.19	Destroyed	Same
10542	10542;A3:10542:44-246:44-248:+	27200	A3	-6.45	1.76	0.08	-18.89	Created	Destroyed
10542	10542;A3:10542:44-246:44-250:+	27200	A3	-6.45	1.76	-11.85	-13.19	Created	Same
10542	10542;A3:10542:44-213:44-248:+	27200	A3	1.86	1.86	0.08	-18.89	Same	Destroyed
10542	10542;A3:10542:44-213:44-246:+	27200	A3	1.86	1.86	-6.45	1.76	Same	Created
10542	10542;A3:10542:44-213:44-250:+	27200	A3	1.86	1.86	-11.85	-13.19	Same	Same
10543	10543;A3:10543:44-217:44-250:+	4333	A3	7.98	7.98	6.59	5.13	Same	Same
10545	10545;A3:10545:44-242:44-258:+	21760	A3	-9.5	6.93	7.15	4.48	Created	Same
10546	10546;A3:10546:44-272:44-284:+	8595	A3	8.9	8.9	-17.85	-17.85	Same	Same
10546	10546;A3:10546:44-272:44-283:+	8595	A3	8.9	8.9	4.29	4.29	Same	Same
10546	10546;A3:10546:44-283:44-284:+	8595	A3	4.29	4.29	-17.85	-17.85	Same	Same
10547	10547;A3:10547:44-215:44-247:+	14030	A3	8.45	8.45	-1.76	0.55	Same	Same
10547	10547;A3:10547:44-215:44-226:+	14030	A3	8.45	8.45	2.1	2.1	Same	Same
10547	10547;A3:10547:44-226:44-247:+	14030	A3	2.1	2.1	-1.76	0.55	Same	Same
10556	10556;A3:10556:44-279:44-280:+	25757	A3	10.49	10.49	-9.33	-9.33	Same	Same
10557	10557;A3:10557:44-132:44-220:+	10408	A3	5.87	5.87	12.69	12.69	Same	Same
10558	10558;A3:10558:44-279:44-280:+	25757	A3	10.49	10.49	-9.33	-9.33	Same	Same
10559	10559;A3:10559:44-224:44-259:+	8144	A3	8.01	8.01	1.74	1.74	Same	Same
10564	10564;A3:10564:44-221:44-241:+	3147	A3	7.34	7.34	5.68	6.25	Same	Same
10566	10566;A3:10566:44-205:44-216:+	14003	A3	8.68	8.68	6.32	6.32	Same	Same
10567	10567;A3:10567:44-212:44-222:+	27690	A3	3.67	3.67	-11.07	-11.07	Same	Same
10567	10567;A3:10567:44-212:44-256:+	27690	A3	3.67	3.67	-2.54	2.51	Same	Same
10567	10567;A3:10567:44-222:44-256:+	27690	A3	-11.07	-11.07	-2.54	2.51	Same	Same
10568	10568;A3:10568:44-160:44-216:+	3506	A3	3.77	3.77	12.04	12.04	Same	Same
10568	10568;A3:10568:44-160:44-184:+	3506	A3	3.77	3.77	-3.57	-3.57	Same	Same
10568	10568;A3:10568:44-184:44-216:+	3506	A3	-3.57	-3.57	12.04	12.04	Same	Same
10569	10569;A3:10569:44-205:44-216:+	14003	A3	8.68	8.68	6.32	6.32	Same	Same
10570	10570;A3:10570:44-205:44-219:+	6483	A3	-0.36	-0.36	0.79	0.79	Same	Same
10571	10571;A3:10571:44-187:44-221:+	3147	A3	-0.77	-0.77	7.34	7.34	Same	Same
10573	10573;A3:10573:44-132:44-227:+	11733	A3	5.87	5.87	6.9	6.9	Same	Same
10573	10573;A3:10573:44-132:44-176:+	11733	A3	5.87	5.87	-2.92	-2.92	Same	Same
10573	10573;A3:10573:44-176:44-227:+	11733	A3	-2.92	-2.92	6.9	6.9	Same	Same
10578	10578;A3:10578:44-160:44-212:+	14612	A3	7.85	7.85	6.57	6.57	Same	Same
1057	1057;A3:1057:44-206:44-208:+	1602	A3	7.13	7.13	-8.94	-8.94	Same	Same
1057	1057;A3:1057:44-206:44-264:+	1602	A3	7.13	7.13	1.12	1.12	Same	Same
1057	1057;A3:1057:44-208:44-264:+	1602	A3	-8.94	-8.94	1.12	1.12	Same	Same
10580	10580;A3:10580:44-220:44-259:+	19067	A3	7.9	7.9	-3.45	-3.45	Same	Same
10581	10581;A3:10581:44-232:44-258:+	4433	A3	11.11	11.11	-12.63	-12.01	Same	Other_non-canonical
10585	10585;A3:10585:44-209:44-230:+	16137	A3	3.1	3.1	3.79	3.79	Same	Same
10587	10587;A3:10587:44-240:44-264:+	33292	A3	8.44	8.44	-2.56	-2.56	Same	Same
10590	10590;A3:10590:44-216:44-230:+	20679	A3	7.18	7.18	0.04	-5.4	Same	Same
10594	10594;A3:10594:44-160:44-205:+	28873	A3	8.31	8.31	9.61	9.61	Same	Same
10597	10597;A3:10597:44-279:44-280:+	25757	A3	10.49	10.49	-9.33	-9.33	Same	Same
10598	10598;A3:10598:44-161:44-240:+	28323	A3	8.36	8.36	10.51	9.14	Same	Same
10599	10599;A3:10599:44-212:44-229:+	3543	A3	9.75	9.75	6.25	6.25	Same	Same
105	105;A3:105:44-210:44-226:+	19313	A3	5.75	5.75	0.12	-6.84	Same	Destroyed
10600	10600;A3:10600:44-188:44-205:+	18111	A3	3.39	3.39	6.36	6.36	Same	Same
10601	10601;A3:10601:44-181:44-253:+	10145	A3	2.05	2.05	6.95	7.36	Same	Same
10601	10601;A3:10601:44-164:44-253:+	10145	A3	6.42	6.42	6.95	7.36	Same	Same
10601	10601;A3:10601:44-164:44-181:+	10145	A3	6.42	6.42	2.05	2.05	Same	Same
10603	10603;A3:10603:44-132:44-227:+	11733	A3	5.87	5.87	6.9	6.9	Same	Same
10603	10603;A3:10603:44-132:44-176:+	11733	A3	5.87	5.87	-2.92	-2.92	Same	Same
10603	10603;A3:10603:44-176:44-227:+	11733	A3	-2.92	-2.92	6.9	6.9	Same	Same
10604	10604;A3:10604:44-205:44-206:+	5345	A3	9.6	9.6	-9.77	-9.77	Same	Same
10605	10605;A3:10605:44-279:44-280:+	25757	A3	10.49	10.49	-9.33	-9.33	Same	Same
10607	10607;A3:10607:44-205:44-216:+	14003	A3	8.68	8.33	6.32	3.33	Same	Same
10608	10608;A3:10608:44-160:44-212:+	14612	A3	7.85	7.85	6.57	6.57	Same	Same
1060	1060;A3:1060:44-205:44-216:+	14003	A3	8.68	8.68	6.32	2.91	Same	Same
10612	10612;A3:10612:44-273:44-277:+	23539	A3	7.67	7.91	-3.38	-1.68	Same	Same
10613	10613;A3:10613:44-160:44-216:+	3506	A3	3.77	3.77	12.04	12.04	Same	Same
10613	10613;A3:10613:44-160:44-184:+	3506	A3	3.77	3.77	-3.57	-3.57	Same	Same
10613	10613;A3:10613:44-184:44-216:+	3506	A3	-3.57	-3.57	12.04	12.04	Same	Same
10614	10614;A3:10614:44-213:44-256:+	29746	A3	9.97	9.97	0.22	0.13	Same	Same
10614	10614;A3:10614:44-213:44-215:+	29746	A3	9.97	9.97	3.67	3.67	Same	Same
10614	10614;A3:10614:44-215:44-256:+	29746	A3	3.67	3.67	0.22	0.13	Same	Same
10615	10615;A3:10615:44-214:44-250:+	23841	A3	10.89	10.89	-1.4	-1.4	Same	Same
10615	10615;A3:10615:44-191:44-214:+	23841	A3	2.43	2.43	10.89	10.89	Same	Same
10615	10615;A3:10615:44-191:44-250:+	23841	A3	2.43	2.43	-1.4	-1.4	Same	Same
10616	10616;A3:10616:44-164:44-205:+	30103	A3	8.01	8.01	8.33	8.33	Same	Same
10618	10618;A3:10618:44-231:44-235:+	23272	A3	1.71	1.71	0.37	0.37	Same	Same
10619	10619;A3:10619:44-163:44-205:+	20600	A3	5.69	5.69	10.83	10.83	Same	Same
10620	10620;A3:10620:44-209:44-214:+	29422	A3	13.62	13.62	4.16	4.16	Same	Same
10620	10620;A3:10620:44-209:44-252:+	29422	A3	13.62	13.62	5.37	1.7	Same	Same
10620	10620;A3:10620:44-214:44-252:+	29422	A3	4.16	4.16	5.37	1.7	Same	Same
10621	10621;A3:10621:44-231:44-252:+	21970	A3	10.95	10.95	-1.53	-3.68	Same	Same
10621	10621;A3:10621:44-167:44-231:+	21970	A3	2.19	2.19	10.95	10.95	Same	Same
10621	10621;A3:10621:44-167:44-252:+	21970	A3	2.19	2.19	-1.53	-3.68	Same	Same
10621	10621;A3:10621:44-167:44-207:+	21970	A3	2.19	2.19	2.94	2.94	Same	Same
10621	10621;A3:10621:44-207:44-231:+	21970	A3	2.94	2.94	10.95	10.95	Same	Same
10621	10621;A3:10621:44-207:44-252:+	21970	A3	2.94	2.94	-1.53	-3.68	Same	Same
10623	10623;A3:10623:44-215:44-247:+	14030	A3	8.45	9.92	-1.76	-1.76	Same	Same
10623	10623;A3:10623:44-215:44-226:+	14030	A3	8.45	9.92	2.1	2.1	Same	Same
10623	10623;A3:10623:44-226:44-247:+	14030	A3	2.1	2.1	-1.76	-1.76	Same	Same
10624	10624;A3:10624:44-164:44-205:+	30103	A3	8.01	8.01	8.33	8.33	Same	Same
10625	10625;A3:10625:44-219:44-239:+	7099	A3	6.22	6.22	1.63	4.62	Same	Same
10628	10628;A3:10628:44-205:44-208:+	23600	A3	6.84	6.84	3.47	3.47	Same	Same
10629	10629;A3:10629:44-209:44-230:+	16137	A3	3.1	3.1	3.79	3.79	Same	Same
10632	10632;A3:10632:44-205:44-206:+	5345	A3	9.6	9.6	-9.77	-9.77	Same	Same
10633	10633;A3:10633:44-219:44-243:+	23637	A3	9.13	9.13	-21.45	-29.5	Same	Destroyed
10634	10634;A3:10634:44-164:44-205:+	30103	A3	8.01	8.01	8.33	8.33	Same	Same
10642	10642;A3:10642:44-205:44-216:+	14003	A3	8.68	8.68	6.32	-2.15	Same	Same
10644	10644;A3:10644:44-216:44-233:+	15937	A3	3.39	3.39	6.36	6.36	Same	Same
10646	10646;A3:10646:44-164:44-205:+	15217	A3	9.73	9.73	10.69	10.69	Same	Same
10649	10649;A3:10649:44-171:44-205:+	28384	A3	8.45	8.45	9.51	9.51	Same	Same
10651	10651;A3:10651:44-273:44-277:+	23539	A3	7.67	5.21	-3.38	-6.11	Same	Same
10653	10653;A3:10653:44-161:44-240:+	28323	A3	8.36	8.36	10.51	8.6	Same	Same
10654	10654;A3:10654:44-219:44-243:+	23637	A3	9.13	9.13	-21.45	-21.45	Same	Same
10655	10655;A3:10655:44-279:44-280:+	6823	A3	9.6	9.6	-9.77	-9.77	Same	Same
10658	10658;A3:10658:44-161:44-228:+	22223	A3	10.3	10.3	13.0	13.0	Same	Same
10660	10660;A3:10660:44-161:44-207:+	8154	A3	7.89	7.89	7.52	7.52	Same	Same
10664	10664;A3:10664:44-272:44-276:+	27957	A3	7.38	-0.57	-9.49	-1.87	Destroyed	Same
10667	10667;A3:10667:44-227:44-255:+	12410	A3	10.1	10.1	-20.39	-16.91	Same	Same
10667	10667;A3:10667:44-177:44-227:+	12410	A3	5.29	5.29	10.1	10.1	Same	Same
10667	10667;A3:10667:44-177:44-255:+	12410	A3	5.29	5.29	-20.39	-16.91	Same	Same
1066	1066;A3:1066:44-162:44-223:+	29291	A3	5.13	5.13	9.26	9.26	Same	Same
10670	10670;A3:10670:44-205:44-212:+	14858	A3	7.1	7.1	0.48	0.48	Same	Same
10671	10671;A3:10671:44-229:44-241:+	26332	A3	8.0	8.0	-0.29	-0.29	Same	Same
10673	10673;A3:10673:44-191:44-226:+	28748	A3	1.86	1.86	0.08	0.08	Same	Same
10674	10674;A3:10674:44-243:44-250:+	3666	A3	8.25	8.25	-3.65	-3.65	Same	Same
